Omega RDXL6SD Serial No. 002543 - Logged Data,,,,,,,,,,,
Date:,30-06-17,,,,,,,,,,
Time:,Sample No.,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Cold Junction 1,Cold Junction 2,Cold Junction 3,Cold Junction 4
10:32:05,244,76.5,77.3,81.9,81.6,1562,1562,83.3,84.7,85.4,87.1
10:32:06,245,76.4,77.2,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:07,246,76.3,77.1,81.8,81.6,1562,1562,83.4,84.5,85.3,87.1
10:32:08,247,76.4,77.1,81.9,81.7,1562,1562,83.4,84.7,85.4,87.1
10:32:09,248,76.3,77.1,81.9,81.6,1562,1562,83.4,84.7,85.3,87.1
10:32:10,249,76.3,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:11,250,76.3,77.1,82,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:12,251,76.2,77.1,81.9,81.6,1562,1562,83.3,84.7,85.4,87.1
10:32:13,252,76.3,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:14,253,76.2,77,81.8,81.7,1562,1562,83.4,84.7,85.4,87.1
10:32:15,254,76.4,77,81.9,81.6,1562,1562,83.3,84.5,85.3,87.1
10:32:16,255,76.5,77.1,81.9,81.7,1562,1562,83.3,84.7,85.4,87.1
10:32:17,256,76.6,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:18,257,76.8,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.2
10:32:19,258,76.9,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.2
10:32:20,259,76.9,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:21,260,76.9,77,81.8,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:22,261,76.9,77.2,81.9,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:23,262,76.9,77.2,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:24,263,76.9,77.3,81.9,81.6,1562,1562,83.3,84.7,85.4,87.1
10:32:25,264,76.9,77.3,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:26,265,76.9,77.3,81.9,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:27,266,76.9,77.2,81.9,81.7,1562,1562,83.4,84.7,85.4,87.1
10:32:28,267,76.8,77.2,81.9,81.7,1562,1562,83.4,84.8,85.5,87.2
10:32:29,268,76.8,77.2,81.9,81.6,1562,1562,83.3,84.7,85.4,87.2
10:32:30,269,76.8,77.1,81.8,81.7,1562,1562,83.5,84.7,85.4,87.1
10:32:31,270,76.7,77.2,81.9,81.6,1562,1562,83.4,84.8,85.4,87.1
10:32:32,271,76.7,77.1,81.8,81.7,1562,1562,83.4,84.7,85.4,87.1
10:32:33,272,76.6,77.1,81.9,81.6,1562,1562,83.4,84.8,85.4,87.2
10:32:34,273,76.7,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:35,274,76.5,77.1,81.8,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:36,275,76.5,77.1,81.8,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:37,276,76.7,77.1,81.9,81.6,1562,1562,83.4,84.7,85.4,87.1
10:32:38,277,77,77.1,81.8,81.7,1562,1562,83.5,84.7,85.4,87.2
10:32:39,278,77.2,77,81.9,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:40,279,77.1,77,81.8,81.7,1562,1562,83.5,84.7,85.4,87.2
10:32:41,280,77,76.9,81.9,81.6,1562,1562,83.4,84.7,85.4,87.2
10:32:42,281,77,77,81.8,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:43,282,76.9,77.1,81.8,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:44,283,77,77.1,81.8,81.6,1562,1562,83.4,84.7,85.4,87.2
10:32:45,284,76.9,77.2,81.9,81.6,1562,1562,83.3,84.7,85.4,87.2
10:32:46,285,76.9,77.2,81.9,81.6,1562,1562,83.4,84.7,85.4,87.2
10:32:47,286,77,77.2,81.9,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:48,287,76.9,77.2,81.8,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:49,288,76.8,77.2,81.9,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:50,289,76.7,77.2,81.9,81.7,1562,1562,83.4,84.5,85.4,87.2
10:32:51,290,76.7,77.4,81.9,81.6,1562,1562,83.4,84.8,85.4,87.2
10:32:52,291,97.9,35.5,60.8,86.2,1562,1562,83.6,84.7,85.4,87.2
10:32:53,292,97.5,36,61.6,86.2,1562,1562,83.6,84.8,85.5,87.2
10:32:54,293,97.3,36.5,61.9,86,1562,1562,83.6,84.8,85.5,87.2
10:32:55,294,76.7,77.1,81.1,81.6,1562,1562,83.4,84.7,85.4,87.3
10:32:56,295,76.5,77.1,81.9,81.7,1562,1562,83.4,84.8,85.5,87.2
10:32:57,296,76.5,77.1,81.8,81.6,1562,1562,83.4,84.8,85.5,87.2
10:32:58,297,76.6,77,81.9,81.7,1562,1562,83.4,84.7,85.4,87.2
10:32:59,298,76.6,76.9,81.8,81.7,1562,1562,83.5,84.7,85.4,87.2
10:33:00,299,76.7,77,81.8,81.7,1562,1562,83.4,84.8,85.5,87.2
10:33:01,300,76.7,77,81.9,81.7,1562,1562,83.5,84.7,85.4,87.2
10:33:02,301,76.8,76.9,81.9,81.6,1562,1562,83.4,84.7,85.4,87.2
10:33:03,302,76.9,76.9,81.9,81.7,1562,1562,83.4,84.8,85.5,87.2
10:33:04,303,77,77.1,81.9,81.7,1562,1562,83.5,84.7,85.4,87.2
